Date,BTC-USD,BTC=F,CIFR,CLSK,CORZ,DX-Y.NYB,IREN,MARA,MSFT,NVDA,QQQ,RIOT,UUP,WULF,^VIX,DXY,CME_Annualized_Basis
2023-07-16,30249.1328125,30235.0,4.909999847412109,6.900000095367432,,99.91000366210938,7.139999866485596,18.06999969482422,336.62628173828125,45.32987594604492,372.56475830078125,19.1200008392334,24.020803451538086,3.5199999809265137,13.34000015258789,99.91000366210938,-0.005606565684088568
2023-07-17,30145.888671875,29990.0,4.760000228881836,6.829999923706055,,99.83999633789062,7.03000020980835,17.260000228881836,337.1040344238281,46.31883239746094,376.0439758300781,18.479999542236328,23.99471092224121,3.4700000286102295,13.479999542236328,99.83999633789062,-0.06205370433299784
2023-07-18,29856.5625,29785.0,4.639999866485596,6.519999980926514,,99.94000244140625,6.71999979019165,16.809999465942383,350.5207214355469,47.348670959472656,379.1202087402344,18.280000686645508,24.01210594177246,3.4600000381469727,13.300000190734863,99.94000244140625,-0.02876252080258737
2023-07-19,29913.923828125,30105.0,4.71999979019165,6.96999979019165,,100.27999877929688,7.5,17.59000015258789,346.2207336425781,46.932952880859375,379.0318603515625,18.93000030517578,24.107770919799805,3.7799999713897705,13.760000228881836,100.27999877929688,0.07665039450104529
2023-07-20,29792.015625,29765.0,4.46999979019165,6.5,,100.87999725341797,6.739999771118164,17.059999465942383,338.2156066894531,45.380714416503906,370.2944030761719,18.469999313354492,24.24692153930664,3.440000057220459,13.989999771118164,100.87999725341797,-0.010881690721454836
2023-07-21,29908.744140625,29885.0,4.340000152587891,6.420000076293945,,101.06999969482422,6.760000228881836,16.8799991607666,335.19293212890625,44.17341232299805,369.1837463378906,18.3799991607666,24.31649398803711,3.6500000953674316,13.600000381469727,101.06999969482422,-0.009526634958670179
2023-07-22,29771.802734375,29885.0,4.340000152587891,6.420000076293945,,101.06999969482422,6.760000228881836,16.8799991607666,335.19293212890625,44.17341232299805,369.1837463378906,18.3799991607666,24.31649398803711,3.6500000953674316,13.600000381469727,101.06999969482422,0.045625963587740945
2023-07-23,30084.5390625,29885.0,4.340000152587891,6.420000076293945,,101.06999969482422,6.760000228881836,16.8799991607666,335.19293212890625,44.17341232299805,369.1837463378906,18.3799991607666,24.31649398803711,3.6500000953674316,13.600000381469727,101.06999969482422,-0.07959133909366341
2023-07-24,29176.916015625,29105.0,4.010000228881836,6.110000133514404,,101.3499984741211,6.690000057220459,16.420000076293945,336.49945068359375,44.475494384765625,369.7734680175781,17.43000030517578,24.40346336364746,3.4100000858306885,13.90999984741211,101.3499984741211,-0.02957790970909486
2023-07-25,29227.390625,29180.0,3.880000114440918,6.139999866485596,,101.3499984741211,6.590000152587891,16.18000030517578,342.22308349609375,45.53923416137695,372.2796936035156,17.950000762939453,24.37737464904785,3.4600000381469727,13.859999656677246,101.3499984741211,-0.019457347639975985
2023-07-26,29354.97265625,29395.0,3.7799999713897705,6.230000019073486,,100.88999938964844,6.760000228881836,16.81999969482422,329.34259033203125,45.31292724609375,371.0413513183594,18.450000762939453,24.30780029296875,3.640000104904175,13.1899995803833,100.88999938964844,0.016362751572781067
2023-07-27,29210.689453125,29115.0,3.5199999809265137,5.849999904632568,,101.7699966430664,6.260000228881836,15.970000267028809,322.4685363769531,45.759552001953125,370.1567687988281,17.600000381469727,24.533916473388672,3.3399999141693115,14.40999984741211,101.7699966430664,-0.039310042282386326
2023-07-28,29319.24609375,29397.080078125,3.5,5.960000038146973,,101.62000274658203,6.519999980926514,16.700000762939453,329.92767333984375,46.60695266723633,376.8990173339844,18.3799991607666,24.49913215637207,3.4200000762939453,13.329999923706055,101.62000274658203,0.031856474396151094
2023-07-29,29356.91796875,29397.080078125,3.5,5.960000038146973,,101.62000274658203,6.519999980926514,16.700000762939453,329.92767333984375,46.60695266723633,376.8990173339844,18.3799991607666,24.49913215637207,3.4200000762939453,13.329999923706055,101.62000274658203,0.01641675440906377
